online_ride_id,type,cycle_brand,beginning_location,beginning_id,finish_location,finish_id,beginning_lat,beginning_lng,finish_lat,finish_lng,user_status,beginning_date,beginning_time,finish_date,finish_time,ride_duration,season,minutes_price,charge_percent,customer_id,first_name,last_name,email,birth_date,gender,bank_account,bank_name,payment_date,payment_amount
1CBA19D77EE6639C157,classic,brand3,Lakefront Trail & Bryn Mawr Ave,15576,Clark St & Elmdale Ave,KA1504000148,41.98,-87.65,41.99,-87.67,member,1/6/2023,15:52:00,1/6/2023,16:03:00,11,Winter,0.07,1,157,Benjamin,Allen,BenjaminAllen@gmail.com,11/16/1983,male,2.04E+15,HSBC,4/3/2023,0.28
46C0CD236E3BA184158,classic,brand4,Eastlake Ter & Howard St,523,Warren Park West,RP-001,42.02,-87.66,42,-87.69,member,1/18/2023,8:55:00,1/18/2023,9:14:00,18,Winter,0.07,1,158,Mason,Jones,MasonJones@gmail.com,5/12/1981,male,8.31E+15,JPMorgan Chase,8/15/2023,0.56
CDC83D5354D99565159,classic,brand1,Eastlake Ter & Howard St,523,Warren Park West,RP-001,42.02,-87.66,42,-87.69,member,1/8/2023,11:16:00,1/8/2023,11:36:00,20,Winter,0.07,1,159,Jackson,Taylor,JacksonTaylor@gmail.com,8/21/1982,male,7.49E+15,Citibank,3/3/2023,0.56
A072216C6F5D7E0A160,electric,brand2,Wilton Ave & Belmont Ave,TA1307000134,Hampden Ct & Diversey Ave,202480,41.94,-87.65,41.93,-87.64,member,1/14/2023,11:30:00,1/14/2023,11:37:00,7,Winter,0.07,1,160,Oliver,Jones,OliverJones@gmail.com,8/6/1951,male,1.43E+15,JPMorgan Chase,8/29/2023,0.63
BAF93B4A7443285B161,classic,brand3,Broadway & Argyle St,13108,Clark St & Elmdale Ave,KA1504000148,41.97,-87.66,41.99,-87.67,member,1/20/2023,3:19:00,1/20/2023,3:34:00,15,Winter,0.07,1,161,Samuel,Martin,SamuelMartin@gmail.com,2/14/2006,male,8.86E+15,Bank of America,11/3/2023,0.77
16EB32460A6F91EE162,classic,brand4,Eastlake Ter & Howard St,523,Warren Park West,RP-001,42.02,-87.66,42,-87.69,member,1/15/2023,12:27:00,1/15/2023,12:43:00,16,Winter,0.07,1,162,Liam,Young,LiamYoung@gmail.com,12/28/1980,male,4.95E+15,Wells Fargo,5/20/2023,0.63
401B3C1F3E19D26E163,classic,brand1,Montrose Harbor,TA1308000012,Clark St & Elmdale Ave,KA1504000148,41.96,-87.64,41.99,-87.67,member,1/7/2023,13:03:00,1/7/2023,13:22:00,19,Winter,0.07,1,163,Aiden,Miller,AidenMiller@gmail.com,6/18/1946,male,2.42E+14,HSBC,2/12/2023,0.63
6E3D70C90A30B82D164,electric,brand2,Wilton Ave & Belmont Ave,TA1307000134,Hampden Ct & Diversey Ave,202480,41.94,-87.65,41.93,-87.64,member,1/6/2023,18:50:00,1/6/2023,18:55:00,4,Winter,0.07,1,164,Samuel,Thomas,SamuelThomas@gmail.com,11/7/1966,male,9.34E+15,JPMorgan Chase,2/14/2023,0.63
074ED4E2AFC70DE3165,electric,brand3,Wilton Ave & Belmont Ave,TA1307000134,Hampden Ct & Diversey Ave,202480,41.94,-87.65,41.93,-87.64,member,1/10/2023,13:17:00,1/10/2023,13:23:00,6,Winter,0.07,1,165,Liam,Wright,LiamWright@gmail.com,9/16/1967,male,7.75E+15,JPMorgan Chase,1/4/2023,0.63
0415938C885244E1166,electric,brand4,California Ave & Fletcher St,15642,Campbell Ave & Irving Park Rd,439,41.94,-87.7,41.95,-87.69,non-member,1/10/2023,7:06:00,1/10/2023,7:14:00,8,Winter,0.07,1,166,Alexander,Smith,AlexanderSmith@gmail.com,12/23/1994,male,3.90E+15,JPMorgan Chase,6/8/2023,0.42
CC0CC9FC5691DF29167,electric,brand1,Burnham Harbor,15545,Greenwood Ave & 47th St,TA1308000002,41.86,-87.61,41.81,-87.6,member,1/8/2023,15:24:00,1/8/2023,15:38:00,14,Winter,0.07,1,167,Jackson,Hall,JacksonHall@gmail.com,4/10/1956,male,4.49E+15,JPMorgan Chase,2/27/2023,0.63
1400E84DBA031EDD168,electric,brand2,Clark St & Drummond Pl,TA1307000142,Hampden Ct & Diversey Ave,202480,41.93,-87.64,41.93,-87.64,member,1/13/2023,21:30:00,1/13/2023,21:34:00,4,Winter,0.07,1,168,Jackson,Young,JacksonYoung@gmail.com,11/17/1972,male,6.60E+15,Citibank,6/3/2023,0.63
D4F231EDEE71664A169,electric,brand3,Oakley Ave & Irving Park Rd,KA1504000158,Campbell Ave & Irving Park Rd,439,41.95,-87.69,41.95,-87.69,member,1/19/2023,9:38:00,1/19/2023,9:41:00,3,Winter,0.07,1,169,Alexander,Anderson,AlexanderAnderson@gmail.com,2/15/1995,male,8.39E+15,Bank of America,10/28/2023,0.63
781B305DE7EBADB3170,classic,brand4,Rhodes Ave & 32nd St,13215,Greenwood Ave & 47th St,TA1308000002,41.84,-87.61,41.81,-87.6,member,1/28/2023,16:50:00,1/28/2023,17:10:00,20,Winter,0.07,1,170,Mason,Taylor,MasonTaylor@gmail.com,2/11/1946,male,4.44E+15,HSBC,7/31/2023,0.91
D5B5D1B549C85FEC171,electric,brand1,Lawler Ave & 50th St,400,Pulaski Rd & 51st St,343,41.8,-87.75,41.8,-87.72,member,1/4/2023,8:49:00,1/4/2023,8:56:00,7,Winter,0.07,1,171,Henry,Wright,HenryWright@gmail.com,1/15/1984,male,4.04E+15,HSBC,8/11/2023,0.63
0EF1184CD6FEAB39172,classic,brand2,California Ave & Milwaukee Ave,13084,Sacramento Blvd & Franklin Blvd,KA1504000113,41.92,-87.7,41.89,-87.7,member,1/21/2023,14:31:00,1/21/2023,14:49:00,19,Winter,0.07,1,172,Jack,Garcia,JackGarcia@gmail.com,4/5/1974,male,7.73E+15,JPMorgan Chase,5/20/2023,0.21
3B6B6113D2A4D0CC173,classic,brand3,Glenwood Ave & Morse Ave,KA1504000175,Clark St & Elmdale Ave,KA1504000148,42.01,-87.67,41.99,-87.67,member,1/8/2023,10:26:00,1/8/2023,10:39:00,13,Winter,0.07,1,173,Liam,Johnson,LiamJohnson@gmail.com,1/14/1978,male,9.95E+15,Wells Fargo,8/6/2023,0.56
E8FAF153B8625B99174,electric,brand4,Troy St & North Ave,15653,Sacramento Blvd & Franklin Blvd,KA1504000113,41.91,-87.71,41.89,-87.7,non-member,1/15/2023,12:30:00,1/15/2023,12:37:00,7,Winter,0.07,1,174,Alexander,Rodriguez,AlexanderRodriguez@gmail.com,6/1/1986,male,8.91E+15,Bank of America,10/29/2023,0.84
CAA7DEF5F09FCFB5175,classic,brand1,Cottage Grove Ave & 43rd St,TA1308000023,Greenwood Ave & 47th St,TA1308000002,41.82,-87.61,41.81,-87.6,member,1/28/2023,19:39:00,1/28/2023,19:47:00,7,Winter,0.07,1,175,Lucas,Martin,LucasMartin@gmail.com,10/14/1974,male,1.71E+15,Bank of America,9/27/2023,0.91
C3C6263913B4DF5A176,classic,brand2,Cottage Grove Ave & 43rd St,TA1308000023,Greenwood Ave & 47th St,TA1308000002,41.82,-87.61,41.81,-87.6,member,1/20/2023,14:34:00,1/20/2023,14:40:00,6,Winter,0.07,1,176,Aiden,Lewis,AidenLewis@gmail.com,5/4/1955,male,7.47E+15,Wells Fargo,8/27/2023,0.7
24F28CF998FE161D177,electric,brand3,Ellis Ave & 58th St,TA1309000011,Greenwood Ave & 47th St,TA1308000002,41.79,-87.6,41.81,-87.6,non-member,1/9/2023,16:43:00,1/9/2023,16:51:00,8,Winter,0.07,1,177,Ethan,Wilson,EthanWilson@gmail.com,11/16/1953,male,1.87E+15,HSBC,1/8/2023,0.28
4E430C308EB20141178,classic,brand4,Ellis Ave & 58th St,TA1309000011,Greenwood Ave & 47th St,TA1308000002,41.79,-87.6,41.81,-87.6,non-member,1/25/2023,18:41:00,1/25/2023,18:54:00,13,Winter,0.07,1,178,Henry,Rodriguez,HenryRodriguez@gmail.com,1/11/1982,male,7.04E+15,Citibank,2/16/2023,0.56
643D0E699608B232179,classic,brand1,Ridge Blvd & Touhy Ave,RP-006,Warren Park West,RP-001,42.01,-87.68,42,-87.69,member,1/11/2023,13:06:00,1/11/2023,14:44:00,98,Winter,0.07,1,179,Benjamin,King,BenjaminKing@gmail.com,3/17/1999,male,1.81E+14,HSBC,11/5/2023,0.56
F41D30ED67047C22180,electric,brand2,Ellis Ave & 58th St,TA1309000011,Greenwood Ave & 47th St,TA1308000002,41.79,-87.6,41.81,-87.6,non-member,1/23/2023,18:32:00,1/23/2023,18:42:00,10,Winter,0.07,1,180,Benjamin,Rodriguez,BenjaminRodriguez@gmail.com,5/4/1999,male,7.53E+15,Citibank,11/22/2023,0.63
DBCA1EDB06C1FD34181,classic,brand3,Sheffield Ave & Waveland Ave,TA1307000126,Clark St & Elmdale Ave,KA1504000148,41.95,-87.65,41.99,-87.67,non-member,1/2/2023,14:49:00,1/2/2023,15:07:00,17,Winter,0.07,1,181,Liam,Martinez,LiamMartinez@gmail.com,9/5/1997,male,8.99E+15,JPMorgan Chase,11/24/2023,0.56
182F5D7720C5C43C182,electric,brand4,Lake Park Ave & 35th St,KA1503000004,Greenwood Ave & 47th St,TA1308000002,41.83,-87.61,41.81,-87.6,member,1/5/2023,20:33:00,1/5/2023,20:42:00,9,Winter,0.07,1,182,Liam,Martinez,LiamMartinez@gmail.com,9/4/2007,male,5.40E+15,Citibank,11/27/2023,0.42
8F0A657DEAEC5F28183,classic,brand1,Greenview Ave & Diversey Pkwy,13294,Clark St & Elmdale Ave,KA1504000148,41.93,-87.67,41.99,-87.67,member,1/26/2023,18:59:00,1/26/2023,19:29:00,30,Winter,0.07,1,183,Aiden,Taylor,AidenTaylor@gmail.com,11/3/1952,male,4.03E+15,Bank of America,7/6/2023,0.98
7B4D5D74D7546D64184,electric,brand2,W Oakdale Ave & N Broadway,20252,Hampden Ct & Diversey Ave,202480,41.94,-87.64,41.93,-87.64,non-member,1/3/2023,3:57:00,1/3/2023,3:59:00,2,Winter,0.07,1,184,Ethan,Clark,EthanClark@gmail.com,6/13/1963,male,8.25E+15,JPMorgan Chase,2/3/2023,0.7
B8E530B8C9F92B06185,electric,brand3,Ellis Ave & 58th St,TA1309000011,Greenwood Ave & 47th St,TA1308000002,41.79,-87.6,41.81,-87.6,member,1/3/2023,14:04:00,1/3/2023,14:17:00,13,Winter,0.07,1,185,Oliver,Davis,OliverDavis@gmail.com,10/14/1976,male,3.34E+15,Bank of America,5/17/2023,0.49
ED130876A56AB3FA186,classic,brand4,Ellis Ave & 58th St,TA1309000011,Greenwood Ave & 47th St,TA1308000002,41.79,-87.6,41.81,-87.6,non-member,1/16/2023,17:59:00,1/16/2023,18:10:00,11,Winter,0.07,1,186,Jackson,Davis,JacksonDavis@gmail.com,5/12/1952,male,3.14E+15,Bank of America,4/28/2023,0.84
ABE58E9C556D3119187,classic,brand1,Lake Park Ave & 56th St,TA1309000063,Greenwood Ave & 47th St,TA1308000002,41.79,-87.59,41.81,-87.6,member,1/2/2023,12:10:00,1/2/2023,12:29:00,20,Winter,0.07,1,187,Mason,Taylor,MasonTaylor@gmail.com,10/1/1965,male,5.36E+15,JPMorgan Chase,11/18/2023,0.84
331840B6DE673EC8188,classic,brand2,Lake Park Ave & 35th St,KA1503000004,Greenwood Ave & 47th St,TA1308000002,41.83,-87.61,41.81,-87.6,member,1/18/2023,18:45:00,1/18/2023,18:56:00,11,Winter,0.07,1,188,Henry,Johnson,HenryJohnson@gmail.com,10/1/1949,male,2.65E+15,Wells Fargo,8/29/2023,0.91
9CD469D4D19186E7189,electric,brand3,Lake Park Ave & 35th St,KA1503000004,Greenwood Ave & 47th St,TA1308000002,41.83,-87.61,41.81,-87.6,member,1/2/2023,6:35:00,1/2/2023,6:55:00,20,Winter,0.07,1,189,Liam,Wilson,LiamWilson@gmail.com,1/30/1971,male,5.11E+15,Citibank,6/16/2023,0.07
89D9AC1BD950B6E7190,electric,brand4,Lake Park Ave & 35th St,KA1503000004,Greenwood Ave & 47th St,TA1308000002,41.83,-87.61,41.81,-87.6,member,1/19/2023,20:54:00,1/19/2023,21:02:00,8,Winter,0.07,1,190,Ethan,King,EthanKing@gmail.com,5/7/1995,male,1.85E+15,Wells Fargo,10/22/2023,0
C0FA46D21EAF194D191,electric,brand1,Lake Park Ave & 35th St,KA1503000004,Greenwood Ave & 47th St,TA1308000002,41.83,-87.61,41.81,-87.6,member,1/31/2023,21:15:00,1/31/2023,21:31:00,16,Winter,0.07,1,191,Henry,Williams,HenryWilliams@gmail.com,3/29/1950,male,8.13E+15,Citibank,1/24/2023,0
93FF2588B378BECE192,electric,brand2,Sawyer Ave & Irving Park Rd,KA1504000096,Campbell Ave & Irving Park Rd,439,41.95,-87.71,41.95,-87.69,member,1/28/2023,13:40:00,1/28/2023,13:47:00,6,Winter,0.07,1,192,Samuel,Williams,SamuelWilliams@gmail.com,12/19/2005,male,6.62E+15,HSBC,7/9/2023,0.35
08031454E6A91552193,electric,brand3,Broadway & Belmont Ave,13277,Hampden Ct & Diversey Ave,202480,41.94,-87.65,41.93,-87.64,member,1/3/2023,13:45:00,1/3/2023,13:48:00,3,Winter,0.07,1,193,Aiden,Wright,AidenWright@gmail.com,6/4/2000,male,4.00E+15,JPMorgan Chase,10/11/2023,0.7
A10BF5A587F9D4B2194,classic,brand4,Ridge Blvd & Touhy Ave,RP-006,Warren Park West,RP-001,42.01,-87.68,42,-87.69,member,1/8/2023,12:18:00,1/8/2023,12:28:00,10,Winter,0.07,1,194,Lucas,Harris,LucasHarris@gmail.com,7/21/1977,male,5.95E+15,Wells Fargo,2/21/2023,0.7
A962774EFBF39B91195,classic,brand1,Vernon Ave & 75th St,571,Greenwood Ave & 47th St,TA1308000002,41.76,-87.61,41.81,-87.6,member,1/4/2023,15:33:00,1/4/2023,17:07:00,94,Winter,0.07,1,195,Samuel,Williams,SamuelWilliams@gmail.com,11/21/1964,male,2.40E+15,JPMorgan Chase,1/23/2023,0.84
DF5A82F3DCB59C12196,classic,brand2,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,member,1/25/2023,8:33:00,1/25/2023,8:41:00,7,Winter,0.07,1,196,Henry,Clark,HenryClark@gmail.com,3/21/1980,male,9.01E+15,Wells Fargo,6/25/2023,0.7
9E0C9F957F4CE21A197,classic,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/11/2023,21:53:00,1/11/2023,22:08:00,15,Winter,0.07,1,197,Oliver,Williams,OliverWilliams@gmail.com,10/12/1966,male,7.22E+15,JPMorgan Chase,6/21/2023,0.49
1FDF67946FAAF462198,electric,brand4,State St & Van Buren St,TA1305000035,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,member,1/17/2023,9:20:00,1/17/2023,9:31:00,11,Winter,0.07,1,198,Benjamin,King,BenjaminKing@gmail.com,2/6/1985,male,1.70E+15,Citibank,4/26/2023,0.56
08C4663B1EA613BF199,electric,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/25/2023,21:06:00,1/25/2023,21:20:00,14,Winter,0.07,1,199,Abigail,Brown,AbigailBrown@gmail.com,3/30/1949,female,2.21E+15,Citibank,4/8/2023,0.21
B36E13EF5F6B8BB9200,docked,brand2,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/9/2023,14:22:00,1/9/2023,14:50:00,28,Winter,0.07,1,200,Henry,Thompson,HenryThompson@gmail.com,10/27/1952,male,7.59E+15,Bank of America,6/6/2023,0.63
0F7C7590E5EEBB6D201,electric,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/23/2023,18:51:00,1/23/2023,19:07:00,15,Winter,0.07,1,201,Noah,Harris,NoahHarris@gmail.com,10/14/1998,male,2.97E+15,JPMorgan Chase,2/7/2023,0.35
0847F0AA3EA07396202,docked,brand4,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/9/2023,14:22:00,1/9/2023,14:50:00,28,Winter,0.07,1,202,Alexander,Rodriguez,AlexanderRodriguez@gmail.com,1/19/1960,male,6.44E+15,JPMorgan Chase,10/8/2023,0.28
088F1C39E01350EB203,electric,brand1,Public Rack - Washtenaw Ave & Superior St,855,Wood St & Taylor St (Temp),13285,41.89,-87.69,41.87,-87.67,member,1/12/2023,8:40:00,1/12/2023,8:56:00,15,Winter,0.07,1,203,Alexander,Anderson,AlexanderAnderson@gmail.com,9/25/1977,male,2.56E+15,Wells Fargo,7/26/2023,0.21
F12DCF9B53C447E9204,electric,brand2,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/25/2023,18:48:00,1/25/2023,19:02:00,14,Winter,0.07,1,204,Oliver,Thompson,OliverThompson@gmail.com,12/17/1966,male,2.22E+15,HSBC,8/17/2023,0.28
2E8C5626323A935B205,electric,brand3,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/25/2023,18:46:00,1/25/2023,19:02:00,17,Winter,0.07,1,205,Aiden,Thomas,AidenThomas@gmail.com,7/20/1991,male,8.47E+15,Citibank,11/18/2023,0.21
259AC8EDA82B6EEB206,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/3/2023,17:58:00,1/3/2023,18:12:00,14,Winter,0.07,1,206,Ethan,Rodriguez,EthanRodriguez@gmail.com,9/30/1958,male,6.85E+15,JPMorgan Chase,8/21/2023,0.63
3B9B199C2AD821E0207,classic,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/2/2023,13:27:00,1/2/2023,13:44:00,17,Winter,0.07,1,207,Henry,Miller,HenryMiller@gmail.com,5/27/1957,male,3.67E+15,JPMorgan Chase,4/12/2023,0.56
FE861CCE6A481BDA208,classic,brand2,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/16/2023,12:55:00,1/16/2023,13:09:00,13,Winter,0.07,1,208,Samuel,Lee,SamuelLee@gmail.com,11/25/1977,male,1.44E+15,Bank of America,1/23/2023,0.63
DFBCC128E505E44F209,electric,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/15/2023,18:13:00,1/15/2023,18:23:00,9,Winter,0.07,1,209,Lucas,Garcia,LucasGarcia@gmail.com,4/14/1999,male,7.96E+15,Wells Fargo,1/23/2023,0.35
414B34CCD6808B82210,electric,brand4,Indiana Ave & Roosevelt Rd,SL-005,Stetson Ave & South Water St,TA1308000029,41.87,-87.62,41.89,-87.62,member,1/19/2023,11:01:00,1/19/2023,11:09:00,9,Winter,0.07,1,210,Aiden,Brown,AidenBrown@gmail.com,6/15/1960,male,1.17E+15,Wells Fargo,3/10/2023,0.28
ABC29715E7B411C3211,electric,brand1,Broadway & Waveland Ave,13325,Ashland Ave & Belle Plaine Ave,13249,41.95,-87.65,41.96,-87.67,non-member,1/21/2023,13:27:00,1/21/2023,13:38:00,12,Winter,0.07,1,211,Benjamin,Rodriguez,BenjaminRodriguez@gmail.com,8/19/1975,male,2.91E+15,JPMorgan Chase,8/11/2023,0.28
660CCC723359B118212,classic,brand2,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,member,1/14/2023,13:45:00,1/14/2023,13:54:00,9,Winter,0.07,1,212,Aiden,Thomas,AidenThomas@gmail.com,7/23/1997,male,7.92E+15,JPMorgan Chase,5/13/2023,0.56
E0BBA6EEF3B0D053213,classic,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/20/2023,7:41:00,1/20/2023,7:51:00,10,Winter,0.07,1,213,Jackson,Johnson,JacksonJohnson@gmail.com,5/23/2004,male,6.83E+15,Wells Fargo,8/4/2023,0.56
C36C7974110BDC67214,electric,brand4,State St & Van Buren St,TA1305000035,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,member,1/31/2023,9:12:00,1/31/2023,9:22:00,10,Winter,0.07,1,214,Alexander,Harris,AlexanderHarris@gmail.com,6/5/1965,male,2.97E+15,Citibank,3/23/2023,0.63
98F150C0A15A9C7A215,classic,brand1,State St & Van Buren St,TA1305000035,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,non-member,1/2/2023,14:02:00,1/2/2023,14:16:00,14,Winter,0.07,1,215,Noah,Clark,NoahClark@gmail.com,11/19/1982,male,9.44E+15,Bank of America,3/26/2023,0.7
75B588B7F13D259C216,electric,brand2,Indiana Ave & Roosevelt Rd,SL-005,Stetson Ave & South Water St,TA1308000029,41.87,-87.62,41.89,-87.62,non-member,1/19/2023,22:08:00,1/19/2023,22:19:00,11,Winter,0.07,1,216,Benjamin,Moore,BenjaminMoore@gmail.com,12/14/1974,male,8.47E+15,JPMorgan Chase,7/20/2023,0.77
B5E3F37123612E3C217,classic,brand3,State St & Van Buren St,TA1305000035,Stetson Ave & South Water St,TA1308000029,41.88,-87.63,41.89,-87.62,member,1/11/2023,18:40:00,1/11/2023,18:49:00,10,Winter,0.07,1,217,Oliver,Johnson,OliverJohnson@gmail.com,9/5/1960,male,5.88E+15,HSBC,6/12/2023,0.56
5B25A25E92A120D6218,electric,brand4,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/20/2023,17:57:00,1/20/2023,18:09:00,11,Winter,0.07,1,218,Samuel,Clark,SamuelClark@gmail.com,10/8/1998,male,4.80E+15,HSBC,7/7/2023,0.77
671FA7833DFFDB97219,classic,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/23/2023,19:46:00,1/23/2023,19:59:00,14,Winter,0.07,1,219,Samuel,Robinson,SamuelRobinson@gmail.com,8/27/1945,male,8.38E+14,Citibank,9/9/2023,0.7
6D3C2BF600B438B9220,electric,brand2,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,member,1/7/2023,15:29:00,1/7/2023,15:36:00,7,Winter,0.07,1,220,Alexander,Davis,AlexanderDavis@gmail.com,3/20/1976,male,2.07E+15,Bank of America,11/20/2023,0.7
B3B8ACF12256BCC6221,electric,brand3,Broadway & Waveland Ave,13325,Ashland Ave & Belle Plaine Ave,13249,41.95,-87.65,41.96,-87.67,non-member,1/8/2023,14:07:00,1/8/2023,14:18:00,12,Winter,0.07,1,221,Lucas,Walker,LucasWalker@gmail.com,2/15/1971,male,6.44E+15,Wells Fargo,10/24/2023,0.63
1B3021424ABA8120222,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,member,1/30/2023,15:09:00,1/30/2023,15:16:00,7,Winter,0.07,1,222,Oliver,Lee,OliverLee@gmail.com,4/20/2009,male,8.08E+15,HSBC,10/17/2023,0.28
1A877942138F3A7E223,classic,brand1,Walsh Park,18067,Walsh Park,18067,41.91,-87.67,41.91,-87.67,member,1/16/2023,16:56:00,1/16/2023,16:56:00,1,Winter,0.07,1,223,Alexander,Anderson,AlexanderAnderson@gmail.com,4/16/1978,male,6.94E+15,JPMorgan Chase,1/31/2023,0.63
D2DD3D4FC30D11C2224,classic,brand2,McClurg Ct & Ohio St,TA1306000029,Stetson Ave & South Water St,TA1308000029,41.89,-87.62,41.89,-87.62,member,1/16/2023,16:16:00,1/16/2023,16:21:00,6,Winter,0.07,1,224,Henry,Harris,HenryHarris@gmail.com,10/22/1979,male,1.22E+15,Citibank,4/8/2023,0.7
7EB1CEB1263D5A78225,classic,brand3,McClurg Ct & Ohio St,TA1306000029,Stetson Ave & South Water St,TA1308000029,41.89,-87.62,41.89,-87.62,member,1/2/2023,17:00:00,1/2/2023,17:08:00,8,Winter,0.07,1,225,Noah,Jackson,NoahJackson@gmail.com,7/20/1944,male,9.43E+15,Wells Fargo,11/20/2023,0.84
D9553BCEF0659D58226,classic,brand4,Stetson Ave & South Water St,TA1308000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/2/2023,18:27:00,1/2/2023,18:40:00,13,Winter,0.07,1,226,Aiden,Martin,AidenMartin@gmail.com,1/1/1985,male,3.78E+15,JPMorgan Chase,9/22/2023,0.28
78BD88A57024B8AD227,classic,brand1,Stetson Ave & South Water St,TA1308000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/25/2023,18:22:00,1/25/2023,18:34:00,12,Winter,0.07,1,227,Aiden,Wright,AidenWright@gmail.com,6/24/1953,male,4.44E+15,JPMorgan Chase,10/8/2023,0.91
6B8B2AF7AF5259DC228,classic,brand2,Walsh Park,18067,Walsh Park,18067,41.91,-87.67,41.91,-87.67,member,1/29/2023,13:19:00,1/29/2023,13:19:00,0,Winter,0.07,1,228,Mason,Brown,MasonBrown@gmail.com,11/22/1962,male,9.83E+15,Wells Fargo,10/20/2023,0.77
B6F2DEA08699A3AE229,classic,brand3,Walsh Park,18067,Walsh Park,18067,41.91,-87.67,41.91,-87.67,member,1/19/2023,9:49:00,1/19/2023,10:26:00,37,Winter,0.07,1,229,Henry,Thomas,HenryThomas@gmail.com,12/28/2008,male,4.97E+15,Bank of America,3/14/2023,0.42
1ED0E38267A9F2C3230,docked,brand4,Adler Planetarium,13431,Adler Planetarium,13431,41.87,-87.61,41.87,-87.61,non-member,1/17/2023,16:21:00,1/17/2023,16:43:00,22,Winter,0.05,1,230,Amelia,Wilson,AmeliaWilson@gmail.com,3/22/1961,female,6.26E+15,HSBC,7/28/2023,0.65
5D186E2B148D619D231,classic,brand1,Adler Planetarium,13431,Adler Planetarium,13431,41.87,-87.61,41.87,-87.61,non-member,1/23/2023,18:17:00,1/23/2023,18:21:00,4,Winter,0.05,0.9,231,Sophia,Anderson,SophiaAnderson@gmail.com,2/27/1968,female,5.41E+15,HSBC,6/10/2023,0.675
70B0AE0CC5E35AA4232,electric,brand2,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/28/2023,19:08:00,1/28/2023,19:28:00,20,Winter,0.05,0.9,232,Amelia,Thomas,AmeliaThomas@gmail.com,9/18/1952,female,7.52E+14,Wells Fargo,1/16/2023,0.765
6A97332103B3DE8F233,classic,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/21/2023,21:33:00,1/21/2023,21:49:00,16,Winter,0.05,0.9,233,Amelia,Allen,AmeliaAllen@gmail.com,11/10/1979,female,5.90E+15,Wells Fargo,9/28/2023,0.72
012B27600B44F59E234,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,member,1/30/2023,8:45:00,1/30/2023,8:51:00,6,Winter,0.05,0.9,234,Charlotte,Jackson,CharlotteJackson@gmail.com,9/14/1959,female,8.60E+15,Bank of America,3/26/2023,0.81
