ride_id,bike_type,cycle_brand,start_station,start_id,end_station,end_id,start_lat,start_lng,end_lat,end_lng,member_status,start_date,start_time,end_date,end_time,ride_time_mins,season,minutes_price,charge_percent,customer_id,first_name,last_name,email,birth_date,gender
B3B8ACF12256BCC6,electric,brand4,Broadway & Waveland Ave,13325,Ashland Ave & Belle Plaine Ave,13249,41.95,-87.65,41.96,-87.67,non-member,1/8/2023,14:07:00,1/8/2023,14:18:00,12,Winter,0.07,1,186,Jackson,Davis,JacksonDavis@gmail.com,5/12/1952,male
8766798B3F5D6CE9,electric,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/9/2023,17:57:00,1/9/2023,18:08:00,12,Winter,0.07,1,187,Mason,Taylor,MasonTaylor@gmail.com,10/1/1965,male
652F84FA919283C0,electric,brand2,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/4/2023,17:59:00,1/4/2023,18:12:00,13,Winter,0.07,1,188,Henry,Johnson,HenryJohnson@gmail.com,10/1/1949,male
1CE75766A8D48796,electric,brand3,McClurg Ct & Ohio St,TA1306000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,non-member,1/1/2023,17:11:00,1/1/2023,17:13:00,1,Winter,0.07,1,189,Liam,Wilson,LiamWilson@gmail.com,1/30/1971,male
0D2CD2B92A619255,electric,brand4,Wood St & Taylor St (Temp),13285,Wood St & Taylor St (Temp),13285,41.87,-87.67,41.87,-87.67,member,1/11/2023,18:03:00,1/11/2023,18:03:00,0,Winter,0.07,1,190,Ethan,King,EthanKing@gmail.com,5/7/1995,male
6E2351B8DDF68941,electric,brand1,Wood St & Taylor St (Temp),13285,Wood St & Taylor St (Temp),13285,41.87,-87.67,41.87,-87.67,member,1/24/2023,17:47:00,1/24/2023,17:48:00,0,Winter,0.07,1,191,Henry,Williams,HenryWilliams@gmail.com,3/29/1950,male
474CD7068D35FC73,electric,brand2,Stetson Ave & South Water St,TA1308000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/5/2023,18:10:00,1/5/2023,18:15:00,5,Winter,0.07,1,192,Samuel,Williams,SamuelWilliams@gmail.com,12/19/2005,male
B19E08D908F3D76E,electric,brand3,Broadway & Waveland Ave,13325,Ashland Ave & Belle Plaine Ave,13249,41.95,-87.65,41.96,-87.67,non-member,1/23/2023,19:25:00,1/23/2023,19:35:00,10,Winter,0.07,1,193,Aiden,Wright,AidenWright@gmail.com,6/4/2000,male
0FAFEA79346FB8FA,electric,brand4,Halsted St & Maxwell St,TA1309000001,Wood St & Taylor St (Temp),13285,41.86,-87.65,41.87,-87.67,member,1/11/2023,12:44:00,1/11/2023,12:54:00,10,Winter,0.07,1,194,Lucas,Harris,LucasHarris@gmail.com,7/21/1977,male
1FADEA265FFD4423,electric,brand1,W Washington Blvd & N Peoria St,20247,McClurg Ct & Ohio St,TA1306000029,41.88,-87.65,41.89,-87.62,member,1/15/2023,10:17:00,1/15/2023,10:29:00,12,Winter,0.07,1,195,Samuel,Williams,SamuelWilliams@gmail.com,11/21/1964,male
0EF350C492BB8032,electric,brand2,Wilton Ave & Diversey Pkwy,TA1306000014,Walsh Park,18067,41.93,-87.65,41.91,-87.67,member,1/21/2023,10:50:00,1/21/2023,10:59:00,10,Winter,0.07,1,196,Henry,Clark,HenryClark@gmail.com,3/21/1980,male
11C97C582954328A,electric,brand3,Federal St & Polk St,SL-008,Stetson Ave & South Water St,TA1308000029,41.87,-87.63,41.89,-87.62,non-member,1/14/2023,7:22:00,1/14/2023,7:29:00,7,Winter,0.07,1,197,Oliver,Williams,OliverWilliams@gmail.com,10/12/1966,male
09C3144376A7E104,electric,brand4,Federal St & Polk St,SL-008,McClurg Ct & Ohio St,TA1306000029,41.87,-87.63,41.89,-87.62,member,1/7/2023,19:20:00,1/7/2023,19:28:00,8,Winter,0.07,1,198,Benjamin,King,BenjaminKing@gmail.com,2/6/1985,male
688620F6C9C8835B,electric,brand1,Komensky Ave & 55th St,347,Pulaski Rd & 51st St,343,41.79,-87.72,41.8,-87.72,member,1/18/2023,7:51:00,1/18/2023,7:54:00,3,Winter,0.07,1,199,Abigail,Brown,AbigailBrown@gmail.com,3/30/1949,female
AE3027097529B282,electric,brand2,Wabash Ave & Roosevelt Rd,TA1305000002,Stetson Ave & South Water St,TA1308000029,41.87,-87.63,41.89,-87.62,non-member,1/2/2023,10:09:00,1/2/2023,10:18:00,9,Winter,0.07,1,200,Henry,Thompson,HenryThompson@gmail.com,10/27/1952,male
41424F2950E8EEEA,electric,brand3,New St & Illinois St,TA1306000013,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/15/2023,12:05:00,1/15/2023,12:10:00,5,Winter,0.07,1,201,Noah,Harris,NoahHarris@gmail.com,10/14/1998,male
45825FD5844DDC89,electric,brand4,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/17/2023,17:26:00,1/17/2023,17:30:00,4,Winter,0.07,1,202,Alexander,Rodriguez,AlexanderRodriguez@gmail.com,1/19/1960,male
6E1775E67FC6E132,electric,brand1,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/31/2023,17:54:00,1/31/2023,17:57:00,3,Winter,0.07,1,203,Alexander,Anderson,AlexanderAnderson@gmail.com,9/25/1977,male
37CB344820B6D3DB,electric,brand2,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/17/2023,17:49:00,1/17/2023,17:53:00,4,Winter,0.07,1,204,Oliver,Thompson,OliverThompson@gmail.com,12/17/1966,male
D025DADDEB2DE527,electric,brand3,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/24/2023,17:53:00,1/24/2023,17:56:00,3,Winter,0.07,1,205,Aiden,Thomas,AidenThomas@gmail.com,7/20/1991,male
F50C834BFDE8CEA0,electric,brand4,Indiana Ave & Roosevelt Rd,SL-005,Canal St & Jackson Blvd,13138,41.87,-87.62,41.88,-87.64,member,1/20/2023,8:05:00,1/20/2023,8:14:00,9,Winter,0.07,1,206,Ethan,Rodriguez,EthanRodriguez@gmail.com,9/30/1958,male
627E26247DE3C6A9,electric,brand1,Indiana Ave & Roosevelt Rd,SL-005,Canal St & Jackson Blvd,13138,41.87,-87.62,41.88,-87.64,non-member,1/5/2023,8:19:00,1/5/2023,8:27:00,8,Winter,0.07,1,207,Henry,Miller,HenryMiller@gmail.com,5/27/1957,male
C2D4765E7ACD1B0C,electric,brand2,Richmond St & Diversey Ave,15645,Albany Ave & Bloomingdale Ave,15655,41.93,-87.7,41.91,-87.71,member,1/29/2023,18:39:00,1/29/2023,18:48:00,9,Winter,0.07,1,208,Samuel,Lee,SamuelLee@gmail.com,11/25/1977,male
3847A39367FE324B,electric,brand3,Daley Center Plaza,TA1306000010,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/24/2023,13:00:00,1/24/2023,13:05:00,5,Winter,0.07,1,209,Lucas,Garcia,LucasGarcia@gmail.com,4/14/1999,male
86F752626AA67CF4,electric,brand4,State St & Van Buren St,TA1305000035,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,member,1/18/2023,16:32:00,1/18/2023,16:36:00,4,Winter,0.07,1,210,Aiden,Brown,AidenBrown@gmail.com,6/15/1960,male
954A1D17916EC1BC,electric,brand1,Halsted St & 59th St,593,Racine Ave & 61st St,562,41.79,-87.64,41.78,-87.65,non-member,1/19/2023,23:35:00,1/19/2023,23:39:00,4,Winter,0.07,1,211,Benjamin,Rodriguez,BenjaminRodriguez@gmail.com,8/19/1975,male
84288E0AEDB22BE4,electric,brand2,Wabash Ave & Roosevelt Rd,TA1305000002,Canal St & Jackson Blvd,13138,41.87,-87.63,41.88,-87.64,member,1/19/2023,8:23:00,1/19/2023,8:31:00,8,Winter,0.07,1,212,Aiden,Thomas,AidenThomas@gmail.com,7/23/1997,male
0F8396114E187036,electric,brand3,Federal St & Polk St,SL-008,Canal St & Jackson Blvd,13138,41.87,-87.63,41.88,-87.64,non-member,1/24/2023,13:23:00,1/24/2023,13:30:00,8,Winter,0.07,1,213,Jackson,Johnson,JacksonJohnson@gmail.com,5/23/2004,male
7117D379E3CFA090,electric,brand4,Ogden Ave & Race Ave,13194,Canal St & Jackson Blvd,13138,41.89,-87.66,41.88,-87.64,member,1/5/2023,7:38:00,1/5/2023,7:46:00,9,Winter,0.07,1,214,Alexander,Harris,AlexanderHarris@gmail.com,6/5/1965,male
4C12E7C428ED3B2D,electric,brand1,Ogden Ave & Race Ave,13194,Canal St & Jackson Blvd,13138,41.89,-87.66,41.88,-87.64,member,1/12/2023,7:31:00,1/12/2023,7:41:00,10,Winter,0.07,1,215,Noah,Clark,NoahClark@gmail.com,11/19/1982,male
6DA704215662420A,electric,brand2,State St & Randolph St,TA1305000029,Canal St & Jackson Blvd,13138,41.88,-87.63,41.88,-87.64,non-member,1/27/2023,12:18:00,1/27/2023,12:29:00,11,Winter,0.07,1,216,Benjamin,Moore,BenjaminMoore@gmail.com,12/14/1974,male
E21479D3F847CB17,electric,brand3,Stetson Ave & South Water St,TA1308000029,Canal St & Jackson Blvd,13138,41.89,-87.62,41.88,-87.64,member,1/11/2023,8:11:00,1/11/2023,8:19:00,8,Winter,0.07,1,217,Oliver,Johnson,OliverJohnson@gmail.com,9/5/1960,male
BD3BD47B4C12AA70,electric,brand4,Wolcott Ave & Polk St,TA1309000064,Canal St & Jackson Blvd,13138,41.87,-87.67,41.88,-87.64,member,1/4/2023,16:58:00,1/4/2023,17:10:00,11,Winter,0.07,1,218,Samuel,Clark,SamuelClark@gmail.com,10/8/1998,male
1B740D0375F99875,electric,brand1,Wolcott Ave & Polk St,TA1309000064,Canal St & Jackson Blvd,13138,41.87,-87.67,41.88,-87.64,member,1/25/2023,16:46:00,1/25/2023,16:56:00,10,Winter,0.07,1,219,Samuel,Robinson,SamuelRobinson@gmail.com,8/27/1945,male
879A84993789C6F2,electric,brand2,New St & Illinois St,TA1306000013,Canal St & Jackson Blvd,13138,41.89,-87.62,41.88,-87.64,member,1/17/2023,8:23:00,1/17/2023,8:33:00,10,Winter,0.07,1,220,Alexander,Davis,AlexanderDavis@gmail.com,3/20/1976,male
989925BEC9028006,electric,brand3,Michigan Ave & 14th St,TA1307000124,Canal St & Jackson Blvd,13138,41.86,-87.62,41.88,-87.64,member,1/18/2023,12:57:00,1/18/2023,13:06:00,9,Winter,0.07,1,221,Lucas,Walker,LucasWalker@gmail.com,2/15/1971,male
DB3A6D55608BF107,electric,brand4,Clinton St & Madison St,TA1305000032,Canal St & Jackson Blvd,13138,41.88,-87.64,41.88,-87.64,non-member,1/26/2023,9:41:00,1/26/2023,9:45:00,4,Winter,0.07,1,222,Oliver,Lee,OliverLee@gmail.com,4/20/2009,male
1682ACA7FEA009E8,electric,brand1,Michigan Ave & 14th St,TA1307000124,Canal St & Jackson Blvd,13138,41.86,-87.62,41.88,-87.64,non-member,1/12/2023,8:00:00,1/12/2023,8:09:00,9,Winter,0.07,1,223,Alexander,Anderson,AlexanderAnderson@gmail.com,4/16/1978,male
AE740C45D72ED6B1,electric,brand2,Damen Ave & Melrose Ave,13143,Western Ave & Gunnison St,445,41.94,-87.68,41.97,-87.69,non-member,1/20/2023,22:38:00,1/20/2023,22:48:00,10,Winter,0.07,1,224,Henry,Harris,HenryHarris@gmail.com,10/22/1979,male
12FD59D3619ED404,electric,brand3,New St & Illinois St,TA1306000013,Canal St & Jackson Blvd,13138,41.89,-87.62,41.88,-87.64,non-member,1/13/2023,12:58:00,1/13/2023,13:11:00,12,Winter,0.07,1,225,Noah,Jackson,NoahJackson@gmail.com,7/20/1944,male
C248E2A75E3A69E1,electric,brand4,Halsted St & 63rd St,KA1503000055,Racine Ave & 61st St,562,41.78,-87.64,41.78,-87.65,non-member,1/4/2023,9:13:00,1/4/2023,9:17:00,4,Winter,0.07,1,226,Aiden,Martin,AidenMartin@gmail.com,1/1/1985,male
CA347BD923E51083,electric,brand1,Clybourn Ave & Division St,TA1307000115,Canal St & Jackson Blvd,13138,41.9,-87.64,41.88,-87.64,member,1/17/2023,8:22:00,1/17/2023,8:35:00,13,Winter,0.07,1,227,Aiden,Wright,AidenWright@gmail.com,6/24/1953,male
0C5F8EA5F4EA86FF,electric,brand2,Clybourn Ave & Division St,TA1307000115,Canal St & Jackson Blvd,13138,41.9,-87.64,41.88,-87.64,member,1/24/2023,7:49:00,1/24/2023,8:00:00,11,Winter,0.07,1,228,Mason,Brown,MasonBrown@gmail.com,11/22/1962,male
F0103F5A0C26AFC4,electric,brand3,Kedzie Ave & Milwaukee Ave,13085,Albany Ave & Bloomingdale Ave,15655,41.93,-87.71,41.91,-87.71,member,1/7/2023,16:41:00,1/7/2023,16:47:00,6,Winter,0.07,1,229,Henry,Thomas,HenryThomas@gmail.com,12/28/2008,male
A1A8C4F70099CEBC,classic,brand4,Ogden Ave & Race Ave,13194,Walsh Park,18067,41.89,-87.66,41.91,-87.67,member,1/9/2023,19:18:00,1/9/2023,19:31:00,13,Winter,0.05,1,230,Amelia,Wilson,AmeliaWilson@gmail.com,3/22/1961,female
3397017529188E8A,classic,brand1,Kimbark Ave & 53rd St,TA1309000037,Greenwood Ave & 47th St,TA1308000002,41.8,-87.59,41.81,-87.6,member,1/12/2023,13:58:00,1/12/2023,14:13:00,15,Winter,0.05,0.9,231,Sophia,Anderson,SophiaAnderson@gmail.com,2/27/1968,female
1FF9728E372684C5,classic,brand2,Central St & Girard Ave,E007,Valli Produce - Evanston Plaza,599,42.06,-87.69,42.04,-87.7,member,1/11/2023,17:22:00,1/11/2023,17:39:00,17,Winter,0.05,0.9,232,Amelia,Thomas,AmeliaThomas@gmail.com,9/18/1952,female
08C5C30E568371E8,classic,brand3,Damen Ave & Thomas St (Augusta Blvd),TA1307000070,Sacramento Blvd & Franklin Blvd,KA1504000113,41.9,-87.68,41.89,-87.7,member,1/19/2023,6:50:00,1/19/2023,7:05:00,16,Winter,0.05,0.9,233,Amelia,Allen,AmeliaAllen@gmail.com,11/10/1979,female
80F67CB5F246636C,classic,brand4,Greenwood Ave & 47th St,TA1308000002,Greenwood Ave & 47th St,TA1308000002,41.81,-87.6,41.81,-87.6,member,1/16/2023,11:59:00,1/16/2023,12:17:00,18,Winter,0.05,0.9,234,Charlotte,Jackson,CharlotteJackson@gmail.com,9/14/1959,female
12EF0A1167E42371,classic,brand1,Elmwood Ave & Austin St,598,Valli Produce - Evanston Plaza,599,42.03,-87.68,42.04,-87.7,member,1/17/2023,18:58:00,1/17/2023,19:13:00,15,Winter,0.05,0.9,235,Charlotte,Martinez,CharlotteMartinez@gmail.com,4/21/1999,female
6D6D09A15D92E4E6,classic,brand2,Clark St & Leland Ave,TA1309000014,Warren Park West,RP-001,41.97,-87.67,42,-87.69,member,1/19/2023,20:23:00,1/19/2023,20:44:00,21,Winter,0.05,0.9,236,Scarlett,Wilson,ScarlettWilson@gmail.com,10/22/1962,female
64A81C8C47307004,classic,brand3,Lakefront Trail & Bryn Mawr Ave,15576,Elmwood Ave & Austin St,598,41.98,-87.65,42.03,-87.68,member,1/11/2023,5:42:00,1/11/2023,6:06:00,25,Winter,0.05,0.9,237,Amelia,Lee,AmeliaLee@gmail.com,5/15/1997,female
28CA255E2EC37FEA,classic,brand4,Ravenswood Ave & Lawrence Ave,TA1309000066,Warren Park West,RP-001,41.97,-87.67,42,-87.69,member,1/26/2023,19:44:00,1/26/2023,20:01:00,17,Winter,0.05,0.9,238,Olivia,Taylor,OliviaTaylor@gmail.com,1/20/1988,female
D105DA268074C80E,classic,brand1,Wilton Ave & Belmont Ave,TA1307000134,Clark St & Elmdale Ave,KA1504000148,41.94,-87.65,41.99,-87.67,member,1/15/2023,11:21:00,1/15/2023,11:46:00,25,Winter,0.05,0.9,239,Ava,Lee,AvaLee@gmail.com,3/11/1988,female
BAF93B4A7443285B,classic,brand2,Broadway & Argyle St,13108,Clark St & Elmdale Ave,KA1504000148,41.97,-87.66,41.99,-87.67,member,1/20/2023,3:19:00,1/20/2023,3:34:00,15,Winter,0.05,0.9,240,Chloe,Moore,ChloeMoore@gmail.com,1/12/1962,female
16EB32460A6F91EE,classic,brand3,Eastlake Ter & Howard St,523,Warren Park West,RP-001,42.02,-87.66,42,-87.69,member,1/15/2023,12:27:00,1/15/2023,12:43:00,16,Winter,0.05,0.9,241,Mia,Rodriguez,MiaRodriguez@gmail.com,2/9/1968,female
781B305DE7EBADB3,classic,brand4,Rhodes Ave & 32nd St,13215,Greenwood Ave & 47th St,TA1308000002,41.84,-87.61,41.81,-87.6,member,1/28/2023,16:50:00,1/28/2023,17:10:00,20,Winter,0.05,0.9,242,Charlotte,Wright,CharlotteWright@gmail.com,3/12/1980,female
DBCA1EDB06C1FD34,classic,brand1,Sheffield Ave & Waveland Ave,TA1307000126,Clark St & Elmdale Ave,KA1504000148,41.95,-87.65,41.99,-87.67,non-member,1/2/2023,14:49:00,1/2/2023,15:07:00,17,Winter,0.05,0.9,243,Mia,Moore,MiaMoore@gmail.com,8/21/2005,female
ABE58E9C556D3119,classic,brand2,Lake Park Ave & 56th St,TA1309000063,Greenwood Ave & 47th St,TA1308000002,41.79,-87.59,41.81,-87.6,member,1/2/2023,12:10:00,1/2/2023,12:29:00,20,Winter,0.05,0.9,244,Amelia,Jackson,AmeliaJackson@gmail.com,3/25/1971,female
3B9B199C2AD821E0,classic,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/2/2023,13:27:00,1/2/2023,13:44:00,17,Winter,0.05,0.9,245,Charlotte,Clark,CharlotteClark@gmail.com,5/14/1980,female
6A97332103B3DE8F,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/21/2023,21:33:00,1/21/2023,21:49:00,16,Winter,0.05,0.9,246,Isla,Harris,IslaHarris@gmail.com,3/21/1961,female
FF9250A3DE873ED5,classic,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/30/2023,18:57:00,1/30/2023,19:12:00,15,Winter,0.05,0.9,247,Sophia,Hall,SophiaHall@gmail.com,12/7/2007,female
308502316D2CFC96,classic,brand2,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,member,1/9/2023,13:09:00,1/9/2023,13:27:00,18,Winter,0.05,0.9,248,Emma,Wilson,EmmaWilson@gmail.com,11/5/1974,female
FD49FDF409205C5D,classic,brand3,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/15/2023,12:12:00,1/15/2023,12:29:00,16,Winter,0.05,0.9,249,Ava,Rodriguez,AvaRodriguez@gmail.com,3/12/1954,female
97BF0E6BF13DC878,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/15/2023,12:12:00,1/15/2023,12:29:00,17,Winter,0.05,0.9,250,Emma,Moore,EmmaMoore@gmail.com,7/17/1973,female
4DF33C66E0A10125,classic,brand1,Wabash Ave & Adams St,KA1503000015,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,member,1/11/2023,13:18:00,1/11/2023,13:36:00,18,Winter,0.05,0.9,251,Olivia,Lee,OliviaLee@gmail.com,7/31/1977,female
81944ADDDD364C34,classic,brand2,Daley Center Plaza,TA1306000010,McClurg Ct & Ohio St,TA1306000029,41.88,-87.63,41.89,-87.62,member,1/5/2023,17:25:00,1/5/2023,17:43:00,18,Winter,0.05,0.9,252,Mia,Garcia,MiaGarcia@gmail.com,9/23/1967,female
5A1B360519B94629,classic,brand3,DuSable Lake Shore Dr & Wellington Ave,TA1307000041,McClurg Ct & Ohio St,TA1306000029,41.94,-87.64,41.89,-87.62,non-member,1/9/2023,17:54:00,1/9/2023,18:21:00,27,Winter,0.05,0.9,253,Ava,Jackson,AvaJackson@gmail.com,10/21/1994,female
6EF0FF56A13789E1,classic,brand4,Green St & Washington Blvd,13053,Wood St & Taylor St (Temp),13285,41.88,-87.65,41.87,-87.67,member,1/30/2023,8:59:00,1/30/2023,9:16:00,17,Winter,0.05,0.9,254,Ava,Clark,AvaClark@gmail.com,5/24/1968,female
783CE372B960C2F2,classic,brand1,McClurg Ct & Ohio St,TA1306000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/11/2023,13:09:00,1/11/2023,13:25:00,16,Winter,0.05,0.9,255,Emma,Thomas,EmmaThomas@gmail.com,12/7/2002,female
AFD5EBD5A19DC265,classic,brand2,Walsh Park,18067,Albany Ave & Bloomingdale Ave,15655,41.91,-87.67,41.91,-87.71,member,1/21/2023,16:58:00,1/21/2023,17:19:00,21,Winter,0.05,0.9,256,Grace,Jackson,GraceJackson@gmail.com,2/22/1977,female
6455D2B3D38D9115,classic,brand3,New St & Illinois St,TA1306000013,Canal St & Jackson Blvd,13138,41.89,-87.62,41.88,-87.64,member,1/26/2023,8:36:00,1/26/2023,8:55:00,19,Winter,0.05,0.9,257,Mia,Martinez,MiaMartinez@gmail.com,3/28/1955,female
D9CEFB0DE66427E6,classic,brand4,Wabash Ave & Roosevelt Rd,TA1305000002,Canal St & Jackson Blvd,13138,41.87,-87.63,41.88,-87.64,member,1/20/2023,17:28:00,1/20/2023,17:43:00,15,Winter,0.05,0.9,258,Emma,Lewis,EmmaLewis@gmail.com,3/25/1965,female
E9D55AD7F6249FD4,classic,brand1,New St & Illinois St,TA1306000013,Canal St & Jackson Blvd,13138,41.89,-87.62,41.88,-87.64,member,1/24/2023,8:35:00,1/24/2023,8:54:00,19,Winter,0.05,0.9,259,Chloe,Harris,ChloeHarris@gmail.com,12/9/1972,female
B36E13EF5F6B8BB9,docked,brand2,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/9/2023,14:22:00,1/9/2023,14:50:00,28,Winter,0.06,0.9,260,Isabella,Allen,IsabellaAllen@gmail.com,12/10/1992,female
0847F0AA3EA07396,docked,brand3,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/9/2023,14:22:00,1/9/2023,14:50:00,28,Winter,0.06,0.9,261,Chloe,Wilson,ChloeWilson@gmail.com,5/22/1960,female
1ED0E38267A9F2C3,docked,brand4,Adler Planetarium,13431,Adler Planetarium,13431,41.87,-87.61,41.87,-87.61,non-member,1/17/2023,16:21:00,1/17/2023,16:43:00,22,Winter,0.06,0.9,262,Ava,Miller,AvaMiller@gmail.com,9/21/1950,female
7BA57BAACF64EAE2,electric,brand1,McClurg Ct & Ohio St,TA1306000029,Hampden Ct & Diversey Ave,202480,41.89,-87.62,41.93,-87.64,member,1/17/2023,17:17:00,1/17/2023,17:33:00,16,Winter,0.07,0.9,263,Charlotte,Williams,CharlotteWilliams@gmail.com,2/25/1996,female
88549285D389AA6B,electric,brand2,Clarendon Ave & Gordon Ter,13379,Clark St & Elmdale Ave,KA1504000148,41.96,-87.65,41.99,-87.67,member,1/2/2023,17:32:00,1/2/2023,17:47:00,15,Winter,0.07,0.9,264,Abigail,Jackson,AbigailJackson@gmail.com,8/31/1952,female
DF6608569323D54E,electric,brand3,Millennium Park,13008,Hampden Ct & Diversey Ave,202480,41.88,-87.62,41.93,-87.64,member,1/7/2023,16:42:00,1/7/2023,17:03:00,20,Winter,0.07,0.9,265,Mia,Smith,MiaSmith@gmail.com,2/12/1987,female
9D2AF4E92B70E83E,electric,brand4,Michigan Ave & Pearson St,13034,Hampden Ct & Diversey Ave,202480,41.9,-87.62,41.93,-87.64,member,1/19/2023,17:25:00,1/19/2023,17:41:00,17,Winter,0.07,0.9,266,Grace,Jones,GraceJones@gmail.com,1/28/1998,female
C990DD2DC6574E6E,electric,brand1,Warren Park East,RP-002,Valli Produce - Evanston Plaza,599,42,-87.68,42.04,-87.7,non-member,1/2/2023,9:36:00,1/2/2023,9:53:00,17,Winter,0.07,0.9,267,Ava,Smith,AvaSmith@gmail.com,6/15/1991,female
7B623BF471080C04,electric,brand2,Evans Ave & 75th St,570,Greenwood Ave & 47th St,TA1308000002,41.76,-87.61,41.81,-87.6,member,1/2/2023,17:53:00,1/2/2023,18:11:00,18,Winter,0.07,0.9,268,Chloe,Hall,ChloeHall@gmail.com,5/29/2009,female
98833D97E2015636,electric,brand3,Damen Ave & Leland Ave,TA1307000158,Clark St & Elmdale Ave,KA1504000148,41.97,-87.68,41.99,-87.67,member,1/24/2023,17:56:00,1/24/2023,18:11:00,15,Winter,0.07,0.9,269,Ava,Walker,AvaWalker@gmail.com,10/31/2005,female
F9F152D0B63B1D65,electric,brand4,Blackstone Ave & Hyde Park Blvd,13398,Greenwood Ave & 47th St,TA1308000002,41.8,-87.59,41.81,-87.6,member,1/9/2023,16:13:00,1/9/2023,16:30:00,16,Winter,0.07,0.9,270,Olivia,Jackson,OliviaJackson@gmail.com,4/23/2009,female
C0FA46D21EAF194D,electric,brand1,Lake Park Ave & 35th St,KA1503000004,Greenwood Ave & 47th St,TA1308000002,41.83,-87.61,41.81,-87.6,member,1/31/2023,21:15:00,1/31/2023,21:31:00,16,Winter,0.07,0.9,271,Isla,Anderson,IslaAnderson@gmail.com,11/13/1975,female
2E8C5626323A935B,electric,brand2,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/25/2023,18:46:00,1/25/2023,19:02:00,17,Winter,0.07,0.9,272,Isla,Brown,IslaBrown@gmail.com,6/28/1948,female
70B0AE0CC5E35AA4,electric,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/28/2023,19:08:00,1/28/2023,19:28:00,20,Winter,0.07,0.9,273,Chloe,Davis,ChloeDavis@gmail.com,9/30/1985,female
7D1F426B8E5DEEDB,electric,brand4,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/29/2023,21:47:00,1/29/2023,22:03:00,16,Winter,0.07,0.9,274,Ava,Brown,AvaBrown@gmail.com,6/16/1968,female
D58B70BAE5FE3CA5,electric,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/3/2023,9:15:00,1/3/2023,9:30:00,15,Winter,0.07,0.9,275,Olivia,Davis,OliviaDavis@gmail.com,12/7/1965,female
FD00061B604B8AAD,electric,brand2,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/1/2023,16:25:00,1/1/2023,16:44:00,19,Winter,0.07,0.9,276,Scarlett,Thomas,ScarlettThomas@gmail.com,6/19/1993,female
BA997A5E2CC490E4,electric,brand3,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/15/2023,13:26:00,1/15/2023,13:41:00,15,Winter,0.07,0.9,277,Lily,Miller,LilyMiller@gmail.com,4/9/1948,female
